VendorID,passenger_count,fare_amount,mean_distance,mean_duration,rush_hour
2,1,20.5,5.0,26.25,0
1,1,6.0,1.0833333333333333,7.016666666666667,1
1,2,20.5,6.876666666666666,21.183333333333334,1
2,1,6.0,1.3384615384615384,6.333974358974359,1
1,2,6.0,0.6404761904761904,5.765873015873016,0
1,1,9.0,1.9558823529411764,13.411764705882353,0
2,1,7.0,1.3294117647058825,7.887254901960785,0
1,1,3.5,0.6333333333333333,4.019444444444445,0
1,1,7.5,1.5743749999999999,13.878124999999999,1
1,2,52.0,3.1915162454873647,15.618772563176893,0
2,5,3.5,0.6377777777777778,5.6194444444444445,1
2,6,6.5,1.2442105263157894,6.860526315789474,0
2,1,4.0,1.0392063492063492,8.184126984126985,0
1,1,13.0,2.962857142857143,16.60238095238095,1
1,1,9.0,3.1915162454873647,15.618772563176893,1
2,1,6.5,1.207142857142857,8.170238095238094,1
2,5,11.0,1.9100000000000001,7.832407407407408,0
1,1,12.0,3.3,9.133333333333333,0
2,5,9.5,2.611111111111111,10.277777777777779,0
2,5,4.0,0.8465217391304347,6.71231884057971,0
1,1,30.5,10.425714285714285,39.75079365079365,0
1,1,30.0,9.3,24.6,0
2,1,9.5,1.0254761904761904,9.002380952380953,1
1,2,7.0,1.62,11.389814814814814,0
2,6,7.0,1.2989473684210526,7.580701754385965,0
1,1,62.0,0.0,0.0,0
1,1,9.5,1.435,11.175,1
1,1,10.5,2.9,12.129166666666666,0
1,1,12.0,1.7175,12.0125,0
1,1,7.0,1.6784615384615384,9.394871794871793,0
2,6,6.5,1.5,14.47878787878788,1
2,2,8.0,1.0263461538461538,9.357051282051282,0
2,1,19.5,4.8425,19.320833333333333,0
2,2,7.0,1.4269565217391305,9.092753623188406,0
2,1,15.0,2.9699999999999998,19.25,0
1,1,12.5,1.2969696969696969,10.697474747474747,1
2,1,5.5,0.9757777777777779,11.678518518518517,0
1,1,2.5,2.2558620689655173,3.0218390804597703,1
1,1,5.0,1.2316176470588236,13.530147058823529,0
2,1,17.5,5.03,16.916666666666668,0
2,1,9.5,2.4349999999999996,7.516666666666667,0
2,1,10.0,2.4766666666666666,14.047222222222222,0
1,1,6.5,0.8345,6.94,1
2,1,11.5,2.7183333333333337,15.394444444444446,0
1,1,7.5,1.425,9.185714285714285,1
1,1,15.0,3.7,18.583333333333332,0
2,1,13.5,2.5825,13.1,0
2,2,9.0,0.8522727272727273,6.58560606060606,1
2,1,6.5,1.0254761904761904,9.002380952380953,0
2,5,6.5,1.5215384615384617,9.761538461538462,0
1,1,5.0,0.5216666666666666,4.46875,0
2,1,52.0,16.095,43.40625,1
2,4,5.5,0.9285106382978724,7.659929078014184,1
1,1,13.5,3.846,24.7,0
1,2,10.0,2.09,20.01388888888889,0
1,1,4.0,1.0082178217821782,8.363861386138614,1
2,1,10.0,1.0254761904761904,9.002380952380953,0
1,2,9.0,1.6419047619047618,11.007142857142858,0
2,1,10.5,2.7157142857142853,17.61190476190476,0
2,1,16.5,3.5725,18.754166666666666,0
0,0,0.0,0.0,0.0,0
1,1,6.5,1.0825925925925926,8.131481481481481,0
1,1,8.5,1.6419047619047618,11.007142857142858,0
2,3,11.5,1.1885714285714286,11.4,0
2,1,23.5,5.52,30.966666666666665,0
2,3,23.0,4.1975,27.922916666666666,0
1,1,26.5,5.75,31.44166666666667,1
1,1,6.5,0.9241176470588236,14.51813725490196,1
1,1,12.0,2.2944444444444443,21.89814814814815,0
2,1,16.0,4.22,17.4,0
2,1,8.0,0.9668965517241379,10.121264367816092,0
1,1,8.0,0.9922950819672132,10.048087431693988,1
1,1,18.0,3.45,21.65,1
1,2,14.5,2.8816666666666664,20.724999999999998,0
2,1,7.5,1.487142857142857,9.857142857142858,1
2,5,4.5,0.928695652173913,8.094927536231884,0
1,1,44.5,13.8125,44.28472222222222,0
2,1,48.0,13.8125,44.28472222222222,1
2,1,9.0,0.8814285714285715,7.25,0
1,2,51.0,10.65,40.775,0
2,1,6.5,1.1192592592592592,8.328395061728395,1
1,1,7.0,1.865,11.658333333333331,0
2,5,7.0,1.2442105263157894,6.860526315789474,0
1,1,10.0,1.8616,13.604666666666667,1
1,2,8.0,0.9426923076923077,7.425000000000001,0
2,1,9.5,1.7872222222222223,14.379629629629628,0
2,1,14.0,2.562727272727273,18.87727272727273,1
1,1,14.0,4.233333333333333,20.35,0
1,1,8.0,1.938,11.836666666666668,0
1,1,4.5,0.7674509803921569,5.383986928104575,0
1,1,4.5,0.8841379310344828,6.801149425287357,1
1,2,7.5,1.01,7.005555555555556,1
1,1,15.5,3.09,17.822222222222223,0
1,1,11.0,2.3216666666666668,13.058333333333332,1
1,1,8.5,0.9008333333333334,10.880555555555555,1
1,1,6.0,0.7217073170731707,5.3288617886178855,0
2,1,22.5,6.07,24.405555555555555,1
1,1,10.5,2.0282758620689654,12.433908045977011,0
2,1,5.5,1.302,8.47,0
1,1,6.0,3.1915162454873647,15.618772563176893,1
1,1,13.0,1.9033333333333333,15.36111111111111,0
2,1,20.5,3.0119999999999996,25.669999999999998,1
2,1,10.5,0.9668965517241379,10.121264367816092,0
2,1,7.0,1.3877777777777778,8.031481481481482,0
1,2,14.5,3.6533333333333338,9.277777777777779,0
2,1,13.0,1.6789999999999998,15.05,1
1,1,19.5,6.1,15.066666666666666,0
2,1,5.0,0.87,5.793589743589743,1
2,2,10.5,1.2425,10.4625,1
1,1,13.0,2.5233333333333334,18.494444444444444,0
1,1,38.5,12.5,36.3,0
1,1,12.5,1.2713513513513512,15.78063063063063,0
2,4,52.0,0.5183333333333333,4.899074074074075,1
1,1,5.5,0.48814814814814816,4.387037037037037,1
1,3,13.5,2.5825,16.075,1
1,1,12.0,2.02,14.468055555555557,1
1,2,11.0,1.9958823529411764,14.935294117647059,1
2,1,8.0,1.672,12.571666666666667,1
1,1,35.5,12.149999999999999,33.516666666666666,0
1,1,6.5,1.142121212121212,8.622222222222222,0
1,1,12.5,1.9020000000000001,15.254444444444443,1
1,1,9.5,1.5215384615384617,9.761538461538462,1
2,1,6.5,0.9854545454545455,6.918181818181818,1
1,1,10.0,2.4861538461538464,10.244871794871795,0
1,2,6.0,1.2542857142857142,8.127380952380951,0
2,1,4.0,0.6073684210526316,4.6957894736842105,1
2,5,10.5,1.5212903225806453,9.288172043010753,0
2,1,6.0,1.2969696969696969,10.697474747474747,0
1,1,5.0,0.9268421052631579,6.362280701754386,0
2,1,6.0,0.5816363636363636,4.19469696969697,0
2,1,8.0,1.3257692307692308,13.116666666666667,0
2,1,6.5,1.2999999999999998,8.716666666666667,1
1,1,9.5,2.8857142857142857,12.10952380952381,0
2,1,7.0,1.7533333333333334,9.864285714285714,0
2,5,14.0,3.22,16.433333333333334,1
1,1,11.5,2.346111111111111,14.750925925925925,0
2,5,4.0,0.7276315789473684,9.983333333333334,0
1,2,12.5,2.2944444444444443,21.89814814814815,0
2,1,18.0,4.888,31.166666666666668,0
1,1,11.0,1.9537931034482758,11.602873563218392,0
1,1,10.5,2.786,14.89,0
2,2,15.5,4.53,15.7,0
1,1,11.5,2.327142857142857,16.24404761904762,0
2,1,13.5,2.822,18.608333333333334,0
2,2,19.0,4.41,21.683333333333334,1
1,2,15.5,1.4708333333333332,9.312847222222222,0
2,2,7.0,0.8345,6.94,0
2,1,6.5,0.8657692307692308,5.100641025641026,1
1,2,12.5,2.855,12.583333333333332,0
2,1,11.0,1.0229090909090908,8.365454545454545,0
2,1,23.0,5.931428571428571,23.430952380952384,0
1,1,8.5,1.0057575757575756,6.108080808080808,1
2,2,10.5,0.5779310344827585,4.507471264367816,0
1,1,6.0,0.7666666666666666,7.588888888888889,1
1,3,13.5,2.3,19.15,1
1,4,7.0,0.8240909090909091,4.753409090909091,0
2,3,3.5,0.8047916666666667,5.777430555555555,0
1,1,6.0,0.6784615384615384,8.685897435897436,0
2,2,8.5,1.5799999999999998,10.541111111111112,1
2,1,16.0,2.419090909090909,17.97878787878788,0
1,1,17.0,2.5125,16.575,1
1,1,4.5,0.9380000000000001,6.21,0
2,1,8.5,1.0392063492063492,8.184126984126985,0
1,2,30.5,9.912857142857144,23.195238095238096,1
2,1,8.5,0.9939024390243902,8.804878048780488,0
2,2,12.0,1.7333333333333334,12.046296296296298,1
1,1,6.5,1.9100000000000001,7.832407407407408,1
1,1,7.5,1.0472727272727271,8.666666666666666,1
1,1,7.5,1.33875,7.416666666666667,1
2,1,7.5,1.4269565217391305,9.092753623188406,0
2,1,9.0,1.9245,11.473333333333333,0
1,1,8.0,1.395,10.807142857142857,1
2,1,8.0,1.1800000000000002,8.899999999999999,0
2,1,19.5,3.1915162454873647,15.618772563176893,0
2,1,16.0,2.2022222222222223,12.196296296296296,1
2,1,7.5,1.0878125,9.413541666666667,0
2,1,8.5,2.4657142857142853,12.107142857142858,0
1,1,9.0,1.5677272727272729,10.026515151515152,0
2,1,6.5,1.0116216216216216,7.7081081081081075,0
2,1,7.0,1.4310344827586208,12.71264367816092,0
2,1,12.0,1.3766666666666667,11.138888888888888,1
1,1,19.0,5.199999999999999,15.816666666666666,0
1,1,5.0,0.48814814814814816,4.387037037037037,1
2,1,11.0,2.11,13.616666666666667,0
1,1,7.0,0.9813888888888889,8.9875,1
1,1,8.5,1.7242857142857144,13.057142857142859,0
1,4,9.5,1.4809090909090907,13.362121212121213,1
2,1,5.0,0.6018918918918919,5.559459459459459,0
1,1,9.0,1.7091666666666667,12.618055555555555,0
1,1,4.0,0.7276315789473684,9.983333333333334,0
2,2,4.0,0.6341176470588235,8.16764705882353,1
1,1,12.5,3.2,13.916666666666666,0
2,1,21.5,6.859999999999999,30.733333333333334,1
2,2,15.5,2.3992307692307695,18.253846153846155,1
2,1,8.0,1.0629411764705883,9.609803921568627,0
2,2,4.5,0.7033333333333334,4.7555555555555555,1
1,1,5.5,1.1192592592592592,8.328395061728395,1
2,1,5.0,1.142121212121212,8.622222222222222,1
2,1,6.5,0.7217073170731707,5.3288617886178855,1
2,1,29.0,9.065000000000001,32.255,1
1,3,15.0,4.1,15.2,0
1,3,14.5,3.3560000000000003,14.286666666666667,1
2,5,8.5,1.1291666666666667,9.091666666666667,0
2,5,17.0,5.1066666666666665,19.016666666666666,0
2,1,21.0,6.51,15.766666666666667,1
1,1,2.5,0.29,2.2416666666666667,0
2,1,5.5,0.7014285714285714,4.503174603174603,1
2,5,10.0,1.799642857142857,15.05595238095238,0
2,6,6.0,1.2969696969696969,10.697474747474747,0
1,1,14.0,2.0999999999999996,15.241666666666667,0
2,2,6.0,0.928695652173913,8.094927536231884,0
1,1,14.0,3.3,17.866666666666667,1
1,1,5.0,1.2756521739130435,8.601449275362318,0
1,1,52.0,18.7575,59.56041666666667,0
2,1,6.5,0.8240909090909091,4.753409090909091,0
1,1,25.5,5.9,34.416666666666664,0
1,1,41.0,10.5275,43.02916666666667,0
2,6,10.0,1.8477777777777777,17.405555555555555,1
2,5,12.5,2.382,17.321666666666665,0
1,1,11.5,1.2455,8.403333333333332,1
2,1,17.0,3.7325,22.083333333333332,0
2,1,12.5,3.205,16.033333333333335,0
1,1,5.5,0.6784615384615384,8.685897435897436,0
2,1,6.0,1.416153846153846,11.475641025641027,0
1,4,24.0,7.2,26.616666666666667,0
1,1,9.0,1.6,11.316666666666666,0
1,1,6.0,0.6353571428571428,6.141666666666667,1
1,1,18.5,5.876666666666668,25.044444444444448,0
1,1,13.5,3.8725,19.90416666666667,1
2,1,7.5,1.7175,12.016666666666666,0
2,1,30.5,8.72,25.122222222222224,0
2,1,6.5,0.6621428571428571,4.577380952380952,1
1,1,8.5,1.57375,11.566666666666666,1
2,1,3.5,0.628974358974359,4.2123931623931625,1
2,2,8.5,1.1891666666666667,10.520833333333334,0
2,1,9.0,2.384,18.608888888888888,0
2,1,20.5,14.885833333333332,30.07361111111111,1
2,5,8.5,1.6871428571428573,15.620238095238095,0
2,6,10.5,1.9735294117647058,12.711764705882352,0
2,1,10.5,2.822,18.608333333333334,0
1,1,8.5,1.6263636363636365,11.968181818181819,1
2,1,20.5,5.88,20.8,0
2,1,21.0,3.61125,17.74791666666667,1
1,1,22.5,2.825833333333333,23.9375,0
1,1,7.0,1.0254761904761904,9.002380952380953,0
2,1,59.0,10.757200000000001,34.97266666666666,0
1,2,2.5,0.6333333333333333,4.019444444444445,0
2,1,52.0,18.761904761904763,58.24603174603175,1
2,1,13.5,2.8757142857142854,14.288095238095238,0
1,1,4.0,1.0983333333333334,6.009444444444444,0
1,2,8.0,0.9500000000000001,6.777777777777778,0
1,2,12.5,1.395217391304348,14.095652173913043,0
2,2,10.0,0.6377777777777778,5.6194444444444445,0
1,1,52.0,17.082857142857144,43.996428571428574,0
1,1,7.5,1.2163636363636363,11.11590909090909,1
1,1,20.5,5.9,22.05,0
2,1,6.5,1.5858333333333334,7.6930555555555555,0
2,1,23.0,4.1066666666666665,33.416666666666664,0
1,1,11.5,1.641,14.178333333333333,0
2,1,9.5,2.406842105263158,13.948245614035088,1
2,6,5.0,0.8211764705882354,4.561274509803922,0
2,6,6.5,1.5,14.47878787878788,1
2,1,43.5,13.435,36.13333333333333,0
1,1,5.5,0.9587096774193548,7.353225806451612,0
2,2,28.0,9.256666666666666,28.227777777777778,0
2,1,22.0,5.49,25.125,1
2,1,9.0,1.4125,12.547500000000001,0
1,1,7.5,1.4947826086956524,15.576811594202898,0
2,1,6.5,0.7693548387096775,11.24247311827957,1
2,1,11.0,2.4779166666666668,15.940972222222221,0
2,1,8.5,1.2713513513513512,15.78063063063063,0
2,1,7.0,2.1550000000000002,11.183333333333334,0
1,2,7.5,1.1402083333333333,7.668055555555555,1
1,1,4.0,0.5238235294117647,4.8313725490196076,0
2,1,7.0,0.873,9.801666666666666,0
1,1,5.0,0.9,3.2333333333333334,1
1,1,35.0,7.7,49.6,0
1,1,6.5,1.543,11.375,0
1,1,35.0,10.601590909090909,42.07992424242424,1
2,1,3.5,0.8969230769230769,5.778205128205129,0
1,1,5.5,0.5986363636363636,4.582575757575757,0
2,1,10.0,2.0535714285714284,12.901190476190477,0
2,2,15.0,3.8925,34.262499999999996,1
1,2,16.0,3.2399999999999998,28.888333333333332,0
2,5,14.0,3.175,11.683333333333334,0
2,3,30.0,8.415,28.775,1
2,2,15.0,2.123,16.458333333333336,1
2,2,6.5,1.3199999999999998,5.6,1
2,1,5.0,0.518,5.713333333333333,1
2,1,30.0,9.673,33.53666666666667,0
2,1,16.0,7.113333333333333,27.583333333333332,0
1,1,11.0,1.1652380952380952,8.884920634920636,0
1,1,10.0,1.927741935483871,12.154301075268817,0
1,1,11.5,1.425,9.185714285714285,0
2,5,26.0,6.859999999999999,30.733333333333334,0
2,3,11.0,1.5743749999999999,13.878124999999999,0
2,6,7.5,0.7014285714285714,4.503174603174603,1
1,1,9.0,1.7566666666666666,34.24999999999999,0
2,1,6.0,1.0014285714285716,8.030952380952382,0
1,3,11.5,2.082307692307692,15.16025641025641,0
1,1,13.5,2.45,15.1,1
1,1,12.0,3.125,15.170833333333334,0
1,1,30.0,8.35,20.924999999999997,0
2,6,7.0,1.3515384615384616,9.551282051282051,1
2,1,6.0,0.8322857142857143,8.524761904761904,1
2,2,8.5,1.032857142857143,5.978571428571429,0
2,1,10.0,1.1355555555555557,6.517901234567902,0
1,1,17.0,5.77,22.516666666666666,0
2,2,11.0,1.8336363636363637,12.004545454545456,0
2,2,9.0,1.7973076923076923,11.732692307692307,1
1,1,7.0,1.365,7.347222222222222,0
2,1,6.0,0.6822222222222223,5.48395061728395,0
2,1,11.5,1.7122222222222223,11.998148148148148,0
1,1,24.5,4.7,24.191666666666666,1
2,1,9.5,1.545,10.720833333333333,0
2,1,14.5,3.8449999999999998,20.541666666666664,0
2,1,13.5,1.8399999999999999,16.369999999999997,0
2,1,5.0,0.943,10.432500000000001,0
2,1,23.5,8.977058823529413,32.088235294117645,0
2,1,9.5,1.426875,12.5828125,0
2,1,14.5,2.084285714285714,16.441666666666666,1
2,1,9.5,1.44875,7.65625,1
1,3,14.0,2.7,18.816666666666666,0
2,1,17.0,3.748333333333333,19.830555555555556,0
2,1,10.0,1.6496969696969697,17.614141414141415,0
1,1,11.5,1.8616,13.604666666666667,1
1,1,5.0,0.9936842105263157,6.028070175438597,0
1,1,12.0,1.9633333333333334,17.365555555555556,0
2,1,4.5,0.5700000000000001,3.508974358974359,0
2,1,6.0,0.8211764705882354,4.561274509803922,0
1,1,11.5,3.266666666666667,14.733333333333334,1
1,1,34.5,9.823333333333332,33.416666666666664,0
1,2,5.0,1.2926923076923076,7.274358974358974,1
2,1,9.5,2.0411111111111113,18.842592592592595,0
2,1,12.5,1.8336363636363637,12.004545454545456,0
1,1,5.5,0.6791304347826087,8.207246376811593,0
2,1,11.0,1.3199999999999998,9.476470588235294,1
2,1,9.5,1.4584000000000001,11.556666666666667,0
2,1,6.0,1.068,6.946666666666667,0
1,1,8.0,1.2999999999999998,8.716666666666667,0
1,2,9.5,2.4779166666666668,15.940972222222221,0
2,2,10.5,2.496,17.306666666666665,1
1,1,15.0,3.0119999999999996,25.669999999999998,1
2,2,5.0,0.7441666666666666,8.701388888888888,1
1,1,27.5,10.466666666666667,44.51111111111111,1
1,1,6.5,0.791578947368421,5.8807017543859645,1
1,2,5.0,1.2165217391304348,8.710869565217392,0
2,1,5.5,3.1915162454873647,15.618772563176893,1
2,1,13.5,2.8816666666666664,20.724999999999998,0
2,5,6.5,1.01,7.005555555555556,1
2,1,6.5,0.9942857142857143,8.564285714285715,0
1,1,16.5,4.75,19.40833333333333,0
2,1,15.5,2.86375,17.583333333333332,0
1,1,8.5,0.7953846153846154,5.716666666666667,1
1,1,5.5,1.2258823529411764,6.353921568627451,1
2,1,16.0,2.5775,18.014583333333334,1
1,3,8.5,1.799642857142857,15.05595238095238,0
2,1,5.0,0.5375000000000001,2.9375,0
2,1,6.0,0.93,5.533333333333333,1
2,1,7.0,1.8914285714285715,12.810714285714285,0
1,1,12.5,2.254375,14.669791666666667,1
2,1,6.5,0.6303846153846154,5.390384615384615,0
2,1,41.0,12.69,45.63333333333333,0
2,5,23.0,5.33,38.983333333333334,1
1,2,9.5,1.5212903225806453,9.288172043010753,0
1,1,16.0,4.416666666666667,26.20555555555556,1
1,1,9.5,2.276,9.653333333333332,0
2,1,9.5,0.9008333333333334,10.880555555555555,0
2,2,7.0,1.0082178217821782,8.363861386138614,0
1,1,7.0,0.8635714285714285,6.4750000000000005,0
1,1,11.5,0.5183333333333333,4.899074074074075,0
2,6,9.5,3.0775,10.566666666666666,1
1,0,10.0,0.6791304347826087,8.207246376811593,1
2,1,17.0,4.675,35.449999999999996,0
2,1,24.5,4.093333333333333,28.994444444444444,1
1,1,16.0,4.29,21.472222222222218,0
2,4,8.5,0.7644444444444445,6.359259259259259,1
2,1,18.5,2.93,19.555,0
2,1,7.5,1.8616,13.604666666666667,1
2,1,5.0,0.6825,7.810416666666667,0
2,2,5.5,1.0047368421052632,9.11140350877193,0
2,1,14.5,3.19,23.023809523809522,1
2,1,8.5,2.57,14.466666666666667,0
2,1,13.5,3.388888888888889,11.983333333333333,0
2,2,16.0,4.62,16.433333333333334,0
1,1,6.5,0.9909375,7.9140625,0
2,1,9.5,2.075,8.916666666666668,1
1,2,10.0,2.8757142857142854,14.288095238095238,0
1,1,6.5,0.6073684210526316,4.6957894736842105,1
2,6,24.5,7.9,18.6,0
1,1,5.5,0.6018918918918919,5.559459459459459,0
2,6,10.5,1.3384615384615384,6.333974358974359,1
1,2,29.5,6.8,41.28333333333333,0
1,1,4.0,0.7527272727272727,5.59469696969697,0
2,1,6.0,0.9038888888888889,6.237037037037037,0
1,1,9.0,2.5,7.1,0
2,1,35.0,9.492,38.42666666666666,0
2,1,5.0,0.8465217391304347,6.71231884057971,0
2,1,6.0,0.6866666666666668,7.2733333333333325,0
1,1,9.0,2.0833333333333335,16.91851851851852,0
1,1,4.0,3.1915162454873647,15.618772563176893,0
2,1,7.5,1.1355555555555557,6.517901234567902,0
2,1,6.5,0.7441666666666666,8.701388888888888,1
1,1,18.5,5.5,17.316666666666666,0
2,5,7.5,3.1915162454873647,15.618772563176893,0
2,1,9.5,1.7175,12.0125,1
2,1,6.5,1.6958333333333335,11.6,1
2,1,13.5,3.0119999999999996,25.669999999999998,0
2,1,35.5,10.248181818181818,26.978787878787877,1
1,1,8.5,1.4192857142857143,10.535714285714286,0
1,1,17.0,3.5575,22.9125,1
2,1,8.5,1.591818181818182,9.875,1
2,3,5.5,0.6828947368421052,4.494736842105263,0
2,2,8.0,1.1355555555555557,6.517901234567902,1
2,2,8.5,1.7988235294117647,14.706862745098038,0
2,2,13.0,2.9066666666666667,17.068055555555556,1
1,1,8.0,1.1192592592592592,8.328395061728395,0
2,1,49.5,17.72,35.85,0
1,1,5.0,0.48666666666666664,3.4981481481481485,1
2,1,19.5,4.36,24.5,0
2,1,7.0,1.795,10.89375,1
1,1,4.5,0.9194117647058824,4.799019607843137,0
1,1,23.5,6.118,22.363333333333333,1
2,1,25.0,5.38,32.016666666666666,0
1,1,8.0,1.0254761904761904,9.002380952380953,1
2,2,21.5,6.42,20.266666666666666,0
2,5,7.5,0.9085714285714286,7.696428571428571,1
1,1,7.5,1.2713513513513512,15.78063063063063,0
2,1,9.0,1.29,8.21923076923077,1
1,1,20.5,4.6,29.033333333333335,0
2,4,52.0,18.601666666666667,46.481944444444444,1
2,1,9.5,1.5985714285714285,7.123809523809524,0
2,1,10.0,1.2804166666666668,8.785416666666666,0
1,1,12.5,1.530909090909091,10.892424242424243,0
2,6,9.0,2.268333333333333,17.027777777777775,0
1,1,15.5,3.3,18.7375,0
2,3,8.5,1.3515384615384616,9.551282051282051,0
2,1,7.0,1.375,6.969444444444445,1
2,2,10.5,2.0975,13.895833333333332,0
1,1,8.5,0.6842424242424242,6.609090909090909,0
2,1,16.5,2.86,16.658333333333335,1
2,1,7.5,1.0014285714285716,8.030952380952382,0
1,1,10.5,2.9949999999999997,15.986111111111109,0
1,1,19.0,4.5649999999999995,26.34166666666667,0
2,1,9.5,1.0374193548387096,6.557258064516129,1
1,3,9.5,1.0082178217821782,8.363861386138614,1
2,6,4.0,0.6692592592592592,6.098765432098765,0
2,2,4.5,1.1173684210526316,10.406140350877193,0
1,1,4.5,0.8635714285714285,6.4750000000000005,0
1,1,16.0,4.2,17.5,0
1,1,6.0,0.8814285714285715,7.25,0
2,6,5.5,0.9194117647058824,4.799019607843137,0
2,2,16.5,2.8816666666666664,20.724999999999998,0
2,1,16.5,3.84,23.833333333333332,1
1,1,10.5,1.568,13.0875,0
1,1,6.5,0.9956756756756756,7.319819819819819,0
1,2,7.5,0.9241176470588236,14.51813725490196,1
2,5,5.0,0.6828947368421052,4.494736842105263,1
2,1,9.0,1.4675510204081632,9.273469387755101,0
2,2,24.0,7.66,22.15,0
2,6,52.0,20.86,51.33888888888888,1
1,1,51.0,19.064999999999998,43.391666666666666,1
1,1,4.5,0.7476190476190476,4.584126984126984,1
1,1,17.0,4.833333333333333,25.877777777777776,0
1,2,8.0,1.4809090909090907,13.362121212121213,0
2,2,3.0,0.5866666666666666,2.733333333333333,1
1,1,5.0,0.9331578947368421,6.890350877192982,1
2,5,19.5,5.366666666666667,19.47222222222222,0
2,1,6.0,1.1154166666666667,8.529861111111112,0
2,1,34.5,10.131388888888889,44.22222222222222,0
2,1,6.0,1.1034210526315789,8.050438596491228,1
1,2,23.5,4.4,36.6,1
2,1,9.0,1.5315384615384615,10.844871794871795,0
1,1,9.0,1.3760000000000001,10.373333333333333,1
2,1,10.5,1.9020000000000001,15.254444444444443,0
1,1,15.5,2.981666666666667,25.53888888888889,1
2,1,6.5,1.142121212121212,8.622222222222222,1
2,1,5.5,0.8346774193548387,4.848387096774194,0
1,1,9.0,1.1652173913043478,8.65144927536232,1
2,4,5.0,0.9543902439024391,7.601626016260163,0
2,1,21.5,6.087142857142857,18.295238095238094,1
2,1,7.0,1.7233333333333334,10.478472222222223,0
2,2,4.0,0.7217073170731707,5.3288617886178855,1
2,1,8.0,0.7723076923076924,6.456410256410257,1
2,1,7.0,1.0047368421052632,9.11140350877193,1
2,1,16.5,3.21,22.466666666666665,1
2,1,5.5,1.1154166666666667,8.529861111111112,0
2,1,40.0,14.48,24.633333333333333,1
1,1,14.5,1.1625,11.910833333333333,1
1,1,12.5,1.6821052631578948,15.101754385964913,0
2,2,12.5,1.5555555555555556,14.001851851851852,1
2,4,6.0,0.9241176470588236,14.51813725490196,0
2,1,5.0,0.8865217391304349,5.692028985507246,0
1,2,9.0,1.5358333333333334,11.77222222222222,0
2,1,30.5,8.885,32.06666666666666,0
1,2,4.5,0.89,5.856349206349207,0
1,1,8.5,1.4947826086956524,15.576811594202898,0
1,3,6.0,0.9067741935483871,7.301075268817205,0
2,1,17.5,5.67,15.383333333333333,1
2,6,4.0,0.6854838709677419,7.965591397849463,1
2,1,35.5,11.162,37.67666666666666,0
2,1,5.5,1.0082178217821782,8.363861386138614,1
1,1,8.5,1.1800000000000002,8.848333333333333,0
1,1,8.0,2.02,14.468055555555557,1
1,1,5.5,0.8328571428571429,5.002380952380952,0
2,6,5.0,0.7723809523809523,5.871428571428571,0
1,1,6.0,0.7204347826086956,6.839130434782609,1
2,5,26.0,8.53,18.333333333333332,0
1,1,32.0,10.757200000000001,34.97266666666666,1
2,1,22.5,6.716666666666666,23.67222222222222,0
1,1,3.5,0.7527272727272727,5.59469696969697,0
1,1,6.0,1.2455,8.403333333333332,0
1,1,52.0,17.994285714285716,46.34047619047619,0
1,1,19.0,3.9585714285714286,18.495238095238097,0
2,1,11.0,1.8784210526315788,19.952631578947365,0
1,1,9.0,1.5215384615384617,9.761538461538462,0
2,3,26.5,8.28,24.633333333333333,0
1,2,3.5,1.1297368421052632,9.177631578947368,0
1,1,21.0,6.41,24.183333333333334,1
2,1,10.0,1.6789999999999998,15.05,0
2,1,7.0,0.9863157894736841,8.298245614035087,0
2,6,4.0,0.5986363636363636,4.582575757575757,1
1,1,8.0,0.9241176470588236,14.51813725490196,0
2,6,4.5,1.24,10.509166666666667,1
1,1,11.5,2.62,12.185714285714285,1
2,1,8.5,1.285,9.110416666666667,1
2,6,5.5,0.8465217391304347,6.71231884057971,0
1,1,12.5,3.2,14.016666666666667,1
2,2,21.5,5.795,22.758333333333333,0
2,5,4.0,0.64,3.725,1
2,1,5.0,1.62,11.389814814814814,1
2,1,52.0,22.26,44.8,0
2,6,6.0,1.1033333333333333,5.111111111111112,1
2,2,5.5,0.8240909090909091,4.753409090909091,0
1,2,9.5,1.2128571428571429,10.923015873015872,1
1,2,7.0,1.2285365853658536,9.378861788617886,0
1,1,9.0,1.513125,10.688541666666666,0
1,1,13.5,2.419090909090909,17.97878787878788,1
2,2,20.0,6.59,17.697222222222223,0
2,1,8.5,0.9766666666666667,9.106666666666667,0
1,1,6.5,1.761764705882353,9.443137254901961,0
2,5,6.0,1.0083333333333333,9.644444444444444,0
1,1,7.5,1.4708333333333332,9.312847222222222,1
2,5,6.5,1.2163636363636363,11.11590909090909,0
2,3,5.5,1.4928571428571427,13.533333333333333,0
2,5,5.5,0.9643478260869565,7.887681159420289,1
1,1,20.5,6.6899999999999995,16.958333333333336,0
1,2,52.0,17.86,43.57666666666667,1
2,1,8.5,1.416153846153846,11.475641025641027,1
1,1,16.5,4.5,16.566666666666666,0
1,1,15.5,3.7600000000000002,21.494444444444444,0
1,1,9.0,1.0833333333333333,5.886111111111112,1
2,5,35.5,11.03,42.14047619047619,0
2,1,6.0,0.8830769230769231,5.6038461538461535,0
1,1,5.0,1.0057575757575756,6.108080808080808,0
1,1,16.0,1.7333333333333334,16.45,0
1,1,11.0,1.7463636363636363,13.156060606060606,1
2,6,16.0,3.66,19.8,0
1,1,6.0,0.7116666666666667,6.664351851851851,0
2,1,22.5,3.6550000000000002,25.8,0
